<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.26	16:42:00	1.80826	1.80836	1.80782	1.80803	78	0	36
2019.08.26	16:43:00	1.80803	1.80832	1.80797	1.80824	109	0	36
2019.08.26	16:44:00	1.80830	1.80856	1.80827	1.80842	129	0	36
2019.08.26	16:45:00	1.80845	1.80847	1.80814	1.80815	100	0	35
2019.08.26	16:46:00	1.80816	1.80828	1.80808	1.80814	83	0	36
2019.08.26	16:47:00	1.80814	1.80869	1.80810	1.80853	91	0	38
2019.08.26	16:48:00	1.80852	1.80861	1.80819	1.80831	63	0	34
2019.08.26	16:49:00	1.80831	1.80848	1.80812	1.80840	94	0	36
2019.08.26	16:50:00	1.80840	1.80850	1.80816	1.80849	89	0	34
2019.08.26	16:51:00	1.80850	1.80873	1.80835	1.80840	106	0	35
2019.08.26	16:52:00	1.80841	1.80841	1.80801	1.80810	90	0	36
2019.08.26	16:53:00	1.80810	1.80845	1.80799	1.80843	79	0	35
2019.08.26	16:54:00	1.80842	1.80862	1.80834	1.80837	58	0	36
2019.08.26	16:55:00	1.80837	1.80850	1.80826	1.80849	51	0	35
2019.08.26	16:56:00	1.80849	1.80863	1.80837	1.80838	43	0	36
2019.08.26	16:57:00	1.80838	1.80854	1.80771	1.80773	75	0	34
2019.08.26	16:58:00	1.80773	1.80778	1.80739	1.80749	87	0	30
2019.08.26	16:59:00	1.80749	1.80771	1.80727	1.80746	82	0	37
2019.08.26	17:00:00	1.80747	1.80747	1.80723	1.80734	54	0	39
2019.08.26	17:01:00	1.80734	1.80749	1.80661	1.80661	72	0	33
2019.08.26	17:02:00	1.80661	1.80678	1.80637	1.80654	100	0	38
2019.08.26	17:03:00	1.80654	1.80704	1.80648	1.80678	107	0	36
2019.08.26	17:04:00	1.80659	1.80685	1.80656	1.80678	87	0	37
2019.08.26	17:05:00	1.80684	1.80710	1.80673	1.80699	109	0	38
2019.08.26	17:06:00	1.80695	1.80724	1.80694	1.80698	80	0	36
2019.08.26	17:07:00	1.80698	1.80745	1.80696	1.80741	93	0	33
2019.08.26	17:08:00	1.80741	1.80794	1.80737	1.80794	46	0	38
2019.08.26	17:09:00	1.80794	1.80803	1.80772	1.80773	72	0	39
2019.08.26	17:10:00	1.80773	1.80773	1.80700	1.80702	54	0	36
2019.08.26	17:11:00	1.80701	1.80725	1.80685	1.80685	68	0	37
2019.08.26	17:12:00	1.80677	1.80699	1.80648	1.80652	83	0	37
2019.08.26	17:13:00	1.80652	1.80676	1.80613	1.80624	104	0	32
2019.08.26	17:14:00	1.80628	1.80629	1.80576	1.80581	72	0	39
2019.08.26	17:15:00	1.80581	1.80589	1.80521	1.80544	59	0	38
2019.08.26	17:16:00	1.80540	1.80557	1.80522	1.80550	67	0	38
2019.08.26	17:17:00	1.80550	1.80558	1.80524	1.80530	47	0	38
2019.08.26	17:18:00	1.80529	1.80544	1.80489	1.80510	55	0	38
2019.08.26	17:19:00	1.80506	1.80532	1.80492	1.80532	63	0	33
2019.08.26	17:20:00	1.80545	1.80545	1.80493	1.80500	82	0	30
2019.08.26	17:21:00	1.80521	1.80544	1.80514	1.80523	46	0	36
2019.08.26	17:22:00	1.80523	1.80562	1.80521	1.80552	60	0	40
2019.08.26	17:23:00	1.80552	1.80553	1.80469	1.80472	81	0	31
2019.08.26	17:24:00	1.80473	1.80487	1.80464	1.80487	51	0	37
2019.08.26	17:25:00	1.80483	1.80496	1.80458	1.80496	57	0	38
2019.08.26	17:26:00	1.80516	1.80516	1.80459	1.80467	36	0	34
2019.08.26	17:27:00	1.80467	1.80468	1.80431	1.80439	93	0	37
2019.08.26	17:28:00	1.80439	1.80451	1.80406	1.80406	55	0	30
2019.08.26	17:29:00	1.80406	1.80422	1.80396	1.80410	87	0	40
2019.08.26	17:30:00	1.80409	1.80438	1.80406	1.80419	52	0	38
2019.08.26	17:31:00	1.80419	1.80427	1.80393	1.80393	45	0	39
2019.08.26	17:32:00	1.80393	1.80436	1.80352	1.80433	82	0	37
2019.08.26	17:33:00	1.80448	1.80448	1.80388	1.80428	85	0	38
2019.08.26	17:34:00	1.80432	1.80432	1.80399	1.80410	66	0	38
2019.08.26	17:35:00	1.80408	1.80422	1.80372	1.80375	66	0	33
2019.08.26	17:36:00	1.80373	1.80387	1.80368	1.80385	83	0	35
2019.08.26	17:37:00	1.80385	1.80405	1.80349	1.80351	71	0	34
2019.08.26	17:38:00	1.80351	1.80494	1.80351	1.80468	123	0	30
2019.08.26	17:39:00	1.80472	1.80496	1.80443	1.80471	97	0	36
2019.08.26	17:40:00	1.80470	1.80514	1.80470	1.80482	57	0	30
2019.08.26	17:41:00	1.80482	1.80493	1.80461	1.80488	57	0	39
2019.08.26	17:42:00	1.80487	1.80510	1.80475	1.80502	48	0	39
2019.08.26	17:43:00	1.80492	1.80521	1.80484	1.80497	60	0	40
2019.08.26	17:44:00	1.80502	1.80528	1.80488	1.80511	67	0	35
2019.08.26	17:45:00	1.80514	1.80544	1.80514	1.80525	58	0	37
2019.08.26	17:46:00	1.80525	1.80614	1.80522	1.80555	73	0	30
2019.08.26	17:47:00	1.80555	1.80596	1.80540	1.80572	75	0	35
2019.08.26	17:48:00	1.80572	1.80610	1.80552	1.80586	78	0	37
2019.08.26	17:49:00	1.80586	1.80590	1.80531	1.80573	105	0	37
2019.08.26	17:50:00	1.80572	1.80588	1.80534	1.80588	72	0	35
2019.08.26	17:51:00	1.80584	1.80626	1.80526	1.80536	83	0	36
2019.08.26	17:52:00	1.80528	1.80544	1.80469	1.80524	113	0	35
2019.08.26	17:53:00	1.80525	1.80565	1.80503	1.80545	105	0	35
2019.08.26	17:54:00	1.80550	1.80550	1.80497	1.80529	61	0	34
2019.08.26	17:55:00	1.80529	1.80578	1.80475	1.80475	68	0	34
2019.08.26	17:56:00	1.80470	1.80495	1.80436	1.80436	61	0	33
2019.08.26	17:57:00	1.80436	1.80465	1.80407	1.80417	82	0	36
2019.08.26	17:58:00	1.80417	1.80448	1.80395	1.80398	86	0	33
2019.08.26	17:59:00	1.80404	1.80434	1.80357	1.80357	97	0	34
2019.08.26	18:00:00	1.80357	1.80409	1.80357	1.80377	100	0	32
2019.08.26	18:01:00	1.80377	1.80397	1.80351	1.80392	98	0	32
2019.08.26	18:02:00	1.80388	1.80389	1.80340	1.80349	104	0	35
2019.08.26	18:03:00	1.80341	1.80348	1.80322	1.80322	92	0	32
2019.08.26	18:04:00	1.80322	1.80323	1.80267	1.80269	78	0	30
2019.08.26	18:05:00	1.80263	1.80311	1.80259	1.80264	106	0	30
2019.08.26	18:06:00	1.80264	1.80264	1.80173	1.80185	67	0	37
2019.08.26	18:07:00	1.80189	1.80242	1.80189	1.80210	119	0	40
2019.08.26	18:08:00	1.80210	1.80245	1.80190	1.80212	85	0	33
2019.08.26	18:09:00	1.80212	1.80250	1.80184	1.80203	122	0	37
2019.08.26	18:10:00	1.80203	1.80243	1.80149	1.80234	128	0	36
2019.08.26	18:11:00	1.80237	1.80255	1.80224	1.80251	126	0	38
2019.08.26	18:12:00	1.80251	1.80251	1.80171	1.80208	108	0	40
2019.08.26	18:13:00	1.80212	1.80243	1.80206	1.80211	114	0	39
2019.08.26	18:14:00	1.80210	1.80252	1.80205	1.80243	136	0	39
2019.08.26	18:15:00	1.80243	1.80246	1.80230	1.80236	104	0	36
2019.08.26	18:16:00	1.80235	1.80285	1.80220	1.80279	141	0	37
2019.08.26	18:17:00	1.80274	1.80278	1.80229	1.80243	150	0	38
2019.08.26	18:18:00	1.80249	1.80253	1.80226	1.80247	129	0	37
2019.08.26	18:19:00	1.80249	1.80315	1.80246	1.80315	120	0	39
2019.08.26	18:20:00	1.80314	1.80356	1.80313	1.80346	78	0	38
2019.08.26	18:21:00	1.80346	1.80347	1.80314	1.80315	50	0	35
2019.08.26	18:22:00	1.80312	1.80339	1.80294	1.80335	74	0	38
2019.08.26	18:23:00	1.80339	1.80353	1.80328	1.80333	51	0	32
2019.08.26	18:24:00	1.80338	1.80338	1.80282	1.80293	83	0	37
2019.08.26	18:25:00	1.80291	1.80314	1.80284	1.80299	78	0	36
2019.08.26	18:26:00	1.80300	1.80320	1.80284	1.80304	80	0	35
2019.08.26	18:27:00	1.80300	1.80309	1.80199	1.80230	121	0	31
2019.08.26	18:28:00	1.80232	1.80247	1.80205	1.80234	111	0	38
2019.08.26	18:29:00	1.80231	1.80255	1.80225	1.80253	89	0	39
2019.08.26	18:30:00	1.80252	1.80255	1.80209	1.80248	103	0	40
2019.08.26	18:31:00	1.80249	1.80284	1.80249	1.80283	97	0	40
2019.08.26	18:32:00	1.80283	1.80296	1.80269	1.80278	98	0	42
2019.08.26	18:33:00	1.80281	1.80281	1.80242	1.80252	92	0	40
2019.08.26	18:34:00	1.80251	1.80253	1.80207	1.80220	107	0	41
2019.08.26	18:35:00	1.80224	1.80252	1.80211	1.80238	74	0	37
2019.08.26	18:36:00	1.80236	1.80257	1.80235	1.80257	98	0	40
2019.08.26	18:37:00	1.80259	1.80259	1.80202	1.80223	106	0	41
2019.08.26	18:38:00	1.80225	1.80263	1.80221	1.80259	71	0	35
2019.08.26	18:39:00	1.80261	1.80261	1.80233	1.80243	55	0	33
2019.08.26	18:40:00	1.80243	1.80290	1.80243	1.80288	48	0	37
2019.08.26	18:41:00	1.80289	1.80292	1.80282	1.80287	19	0	37
2019.08.26	18:42:00	1.80287	1.80339	1.80287	1.80313	48	0	36
2019.08.26	18:43:00	1.80313	1.80323	1.80290	1.80320	67	0	43
2019.08.26	18:44:00	1.80320	1.80332	1.80298	1.80323	73	0	39
2019.08.26	18:45:00	1.80323	1.80345	1.80297	1.80343	100	0	35
2019.08.26	18:46:00	1.80355	1.80385	1.80355	1.80363	74	0	40
2019.08.26	18:47:00	1.80366	1.80366	1.80322	1.80325	37	0	41
2019.08.26	18:48:00	1.80324	1.80334	1.80314	1.80314	61	0	36
2019.08.26	18:49:00	1.80314	1.80314	1.80282	1.80282	38	0	38
2019.08.26	18:50:00	1.80286	1.80424	1.80285	1.80404	69	0	37
2019.08.26	18:51:00	1.80405	1.80405	1.80357	1.80359	81	0	39
2019.08.26	18:52:00	1.80356	1.80367	1.80346	1.80362	52	0	40
2019.08.26	18:53:00	1.80362	1.80362	1.80343	1.80346	47	0	39
2019.08.26	18:54:00	1.80346	1.80349	1.80292	1.80298	97	0	38
2019.08.26	18:55:00	1.80297	1.80306	1.80274	1.80301	58	0	40
2019.08.26	18:56:00	1.80305	1.80322	1.80302	1.80310	43	0	34
2019.08.26	18:57:00	1.80310	1.80334	1.80308	1.80334	56	0	33
2019.08.26	18:58:00	1.80334	1.80358	1.80310	1.80352	47	0	42
2019.08.26	18:59:00	1.80352	1.80366	1.80342	1.80351	54	0	36
2019.08.26	19:00:00	1.80349	1.80366	1.80347	1.80354	68	0	42
2019.08.26	19:01:00	1.80353	1.80365	1.80337	1.80352	50	0	43
2019.08.26	19:02:00	1.80351	1.80354	1.80317	1.80346	54	0	41
2019.08.26	19:03:00	1.80346	1.80350	1.80337	1.80345	59	0	41
2019.08.26	19:04:00	1.80345	1.80354	1.80337	1.80341	62	0	41
2019.08.26	19:05:00	1.80341	1.80344	1.80328	1.80336	44	0	41
2019.08.26	19:06:00	1.80338	1.80339	1.80321	1.80338	34	0	40
2019.08.26	19:07:00	1.80338	1.80345	1.80321	1.80327	49	0	40
2019.08.26	19:08:00	1.80328	1.80344	1.80309	1.80344	53	0	39
2019.08.26	19:09:00	1.80341	1.80344	1.80308	1.80313	34	0	38
2019.08.26	19:10:00	1.80314	1.80333	1.80311	1.80316	25	0	41
2019.08.26	19:11:00	1.80316	1.80321	1.80312	1.80316	10	0	39
2019.08.26	19:12:00	1.80316	1.80318	1.80291	1.80303	42	0	42
2019.08.26	19:13:00	1.80301	1.80340	1.80301	1.80330	28	0	40
2019.08.26	19:14:00	1.80342	1.80358	1.80302	1.80314	41	0	41
2019.08.26	19:15:00	1.80315	1.80320	1.80295	1.80297	41	0	39
2019.08.26	19:16:00	1.80299	1.80335	1.80288	1.80335	48	0	30
2019.08.26	19:17:00	1.80332	1.80346	1.80321	1.80333	58	0	36
2019.08.26	19:18:00	1.80333	1.80334	1.80311	1.80330	43	0	41
2019.08.26	19:19:00	1.80330	1.80339	1.80320	1.80337	37	0	39
2019.08.26	19:20:00	1.80337	1.80343	1.80301	1.80337	37	0	39
2019.08.26	19:21:00	1.80337	1.80346	1.80321	1.80336	43	0	43
2019.08.26	19:22:00	1.80336	1.80349	1.80331	1.80340	30	0	38
2019.08.26	19:23:00	1.80333	1.80342	1.80322	1.80323	38	0	43
2019.08.26	19:24:00	1.80320	1.80326	1.80252	1.80272	74	0	42
2019.08.26	19:25:00	1.80271	1.80299	1.80268	1.80298	80	0	39
2019.08.26	19:26:00	1.80298	1.80315	1.80282	1.80284	88	0	42
2019.08.26	19:27:00	1.80287	1.80297	1.80281	1.80289	92	0	39
2019.08.26	19:28:00	1.80287	1.80306	1.80286	1.80301	77	0	41
2019.08.26	19:29:00	1.80304	1.80313	1.80283	1.80283	33	0	40
2019.08.26	19:30:00	1.80283	1.80283	1.80245	1.80249	73	0	39
2019.08.26	19:31:00	1.80248	1.80271	1.80247	1.80267	84	0	38
2019.08.26	19:32:00	1.80266	1.80286	1.80265	1.80278	82	0	38
2019.08.26	19:33:00	1.80279	1.80288	1.80260	1.80260	37	0	39
2019.08.26	19:34:00	1.80269	1.80277	1.80256	1.80262	63	0	38
2019.08.26	19:35:00	1.80261	1.80261	1.80256	1.80258	20	0	42
2019.08.26	19:36:00	1.80257	1.80260	1.80257	1.80259	27	0	41
2019.08.26	19:37:00	1.80260	1.80275	1.80258	1.80273	36	0	39
2019.08.26	19:38:00	1.80274	1.80277	1.80273	1.80274	20	0	40
2019.08.26	19:39:00	1.80275	1.80299	1.80273	1.80279	32	0	40
2019.08.26	19:40:00	1.80279	1.80279	1.80252	1.80266	59	0	38
2019.08.26	19:41:00	1.80268	1.80274	1.80261	1.80270	56	0	39
2019.08.26	19:42:00	1.80268	1.80297	1.80268	1.80291	40	0	38
2019.08.26	19:43:00	1.80291	1.80292	1.80261	1.80263	28	0	35
2019.08.26	19:44:00	1.80263	1.80263	1.80247	1.80262	47	0	37
2019.08.26	19:45:00	1.80260	1.80263	1.80235	1.80262	36	0	39
2019.08.26	19:46:00	1.80262	1.80262	1.80247	1.80261	35	0	39
2019.08.26	19:47:00	1.80261	1.80261	1.80252	1.80260	22	0	41
2019.08.26	19:48:00	1.80260	1.80262	1.80253	1.80260	31	0	37
2019.08.26	19:49:00	1.80260	1.80266	1.80259	1.80260	18	0	39
2019.08.26	19:50:00	1.80260	1.80260	1.80245	1.80254	19	0	41
2019.08.26	19:51:00	1.80254	1.80262	1.80234	1.80236	33	0	41
2019.08.26	19:52:00	1.80229	1.80262	1.80229	1.80256	45	0	42
2019.08.26	19:53:00	1.80257	1.80257	1.80223	1.80223	54	0	40
2019.08.26	19:54:00	1.80223	1.80237	1.80200	1.80205	60	0	32
2019.08.26	19:55:00	1.80205	1.80249	1.80205	1.80246	73	0	40
2019.08.26	19:56:00	1.80253	1.80262	1.80245	1.80261	53	0	41
2019.08.26	19:57:00	1.80259	1.80313	1.80243	1.80306	47	0	39
2019.08.26	19:58:00	1.80306	1.80328	1.80298	1.80305	48	0	39
2019.08.26	19:59:00	1.80303	1.80322	1.80301	1.80322	39	0	38
2019.08.26	20:00:00	1.80327	1.80327	1.80286	1.80291	55	0	39
2019.08.26	20:01:00	1.80291	1.80293	1.80268	1.80272	35	0	30
2019.08.26	20:02:00	1.80272	1.80288	1.80255	1.80258	48	0	39
2019.08.26	20:03:00	1.80258	1.80258	1.80242	1.80247	28	0	39
2019.08.26	20:04:00	1.80247	1.80247	1.80228	1.80238	42	0	40
2019.08.26	20:05:00	1.80237	1.80246	1.80236	1.80244	42	0	36
2019.08.26	20:06:00	1.80234	1.80253	1.80229	1.80250	59	0	40
2019.08.26	20:07:00	1.80252	1.80252	1.80246	1.80246	4	0	37
2019.08.26	20:08:00	1.80246	1.80274	1.80217	1.80270	43	0	37
2019.08.26	20:09:00	1.80271	1.80271	1.80200	1.80201	82	0	31
2019.08.26	20:10:00	1.80200	1.80220	1.80200	1.80202	70	0	40
2019.08.26	20:11:00	1.80206	1.80209	1.80198	1.80205	36	0	42
2019.08.26	20:12:00	1.80205	1.80218	1.80200	1.80217	55	0	40
2019.08.26	20:13:00	1.80217	1.80218	1.80171	1.80182	31	0	36
2019.08.26	20:14:00	1.80181	1.80184	1.80152	1.80165	71	0	41
2019.08.26	20:15:00	1.80165	1.80197	1.80158	1.80175	64	0	39
2019.08.26	20:16:00	1.80175	1.80183	1.80168	1.80177	26	0	43
2019.08.26	20:17:00	1.80176	1.80193	1.80175	1.80189	50	0	39
2019.08.26	20:18:00	1.80189	1.80192	1.80176	1.80178	60	0	38
2019.08.26	20:19:00	1.80178	1.80188	1.80157	1.80160	33	0	42
2019.08.26	20:20:00	1.80155	1.80186	1.80155	1.80180	43	0	40
2019.08.26	20:21:00	1.80180	1.80185	1.80161	1.80165	32	0	39
2019.08.26	20:22:00	1.80165	1.80190	1.80160	1.80168	33	0	40
2019.08.26	20:23:00	1.80172	1.80184	1.80167	1.80179	32	0	37
2019.08.26	20:24:00	1.80179	1.80180	1.80156	1.80166	29	0	39
2019.08.26	20:25:00	1.80166	1.80171	1.80161	1.80168	29	0	42
2019.08.26	20:26:00	1.80170	1.80187	1.80162	1.80185	27	0	38
2019.08.26	20:27:00	1.80185	1.80187	1.80161	1.80161	29	0	39
2019.08.26	20:28:00	1.80161	1.80185	1.80160	1.80175	30	0	40
2019.08.26	20:29:00	1.80178	1.80196	1.80178	1.80194	29	0	40
2019.08.26	20:30:00	1.80205	1.80214	1.80190	1.80214	42	0	38
2019.08.26	20:31:00	1.80214	1.80220	1.80208	1.80211	29	0	48
2019.08.26	20:32:00	1.80219	1.80224	1.80190	1.80199	28	0	45
2019.08.26	20:33:00	1.80196	1.80199	1.80186	1.80191	31	0	48
2019.08.26	20:34:00	1.80197	1.80202	1.80186	1.80187	40	0	35
2019.08.26	20:35:00	1.80187	1.80210	1.80186	1.80203	50	0	40
2019.08.26	20:36:00	1.80201	1.80203	1.80196	1.80198	62	0	39
2019.08.26	20:37:00	1.80198	1.80205	1.80193	1.80205	74	0	38
2019.08.26	20:38:00	1.80205	1.80211	1.80184	1.80209	54	0	40
2019.08.26	20:39:00	1.80209	1.80216	1.80209	1.80213	38	0	39
2019.08.26	20:40:00	1.80213	1.80227	1.80211	1.80222	52	0	39
2019.08.26	20:41:00	1.80222	1.80229	1.80215	1.80216	42	0	41
2019.08.26	20:42:00	1.80215	1.80223	1.80202	1.80202	13	0	36
2019.08.26	20:43:00	1.80202	1.80212	1.80201	1.80205	21	0	42
2019.08.26	20:44:00	1.80205	1.80213	1.80202	1.80208	37	0	45
2019.08.26	20:45:00	1.80208	1.80225	1.80208	1.80213	34	0	44
2019.08.26	20:46:00	1.80213	1.80217	1.80188	1.80188	19	0	44
2019.08.26	20:47:00	1.80189	1.80202	1.80189	1.80195	23	0	44
2019.08.26	20:48:00	1.80195	1.80203	1.80191	1.80194	24	0	43
2019.08.26	20:49:00	1.80194	1.80201	1.80188	1.80191	18	0	40
2019.08.26	20:50:00	1.80190	1.80191	1.80173	1.80174	10	0	42
2019.08.26	20:51:00	1.80175	1.80175	1.80149	1.80149	21	0	42
2019.08.26	20:52:00	1.80149	1.80170	1.80149	1.80167	40	0	44
2019.08.26	20:53:00	1.80165	1.80173	1.80153	1.80172	34	0	45
2019.08.26	20:54:00	1.80172	1.80206	1.80170	1.80202	38	0	41
2019.08.26	20:55:00	1.80202	1.80216	1.80202	1.80210	19	0	42
2019.08.26	20:56:00	1.80206	1.80216	1.80202	1.80211	34	0	45
2019.08.26	20:57:00	1.80214	1.80264	1.80206	1.80256	35	0	44
2019.08.26	20:58:00	1.80256	1.80281	1.80256	1.80260	35	0	42
2019.08.26	20:59:00	1.80261	1.80291	1.80254	1.80286	57	0	41
2019.08.26	21:00:00	1.80286	1.80302	1.80279	1.80294	47	0	42
2019.08.26	21:01:00	1.80294	1.80300	1.80294	1.80300	48	0	40
2019.08.26	21:02:00	1.80300	1.80314	1.80295	1.80299	53	0	42
2019.08.26	21:03:00	1.80298	1.80334	1.80298	1.80317	67	0	37
2019.08.26	21:04:00	1.80317	1.80361	1.80317	1.80360	75	0	32
2019.08.26	21:05:00	1.80363	1.80364	1.80325	1.80325	91	0	44
2019.08.26	21:06:00	1.80325	1.80336	1.80309	1.80309	43	0	41
2019.08.26	21:07:00	1.80311	1.80338	1.80309	1.80325	47	0	41
2019.08.26	21:08:00	1.80325	1.80356	1.80322	1.80351	37	0	44
2019.08.26	21:09:00	1.80351	1.80351	1.80320	1.80324	42	0	43
2019.08.26	21:10:00	1.80325	1.80329	1.80317	1.80323	27	0	46
2019.08.26	21:11:00	1.80322	1.80341	1.80322	1.80332	35	0	44
2019.08.26	21:12:00	1.80332	1.80341	1.80332	1.80336	51	0	46
2019.08.26	21:13:00	1.80336	1.80410	1.80333	1.80404	79	0	44
2019.08.26	21:14:00	1.80404	1.80404	1.80380	1.80380	35	0	42
2019.08.26	21:15:00	1.80380	1.80384	1.80363	1.80365	45	0	44
2019.08.26	21:16:00	1.80365	1.80388	1.80365	1.80386	47	0	44
2019.08.26	21:17:00	1.80388	1.80400	1.80380	1.80399	54	0	46
2019.08.26	21:18:00	1.80395	1.80399	1.80364	1.80365	39	0	39
2019.08.26	21:19:00	1.80365	1.80383	1.80364	1.80381	43	0	41
2019.08.26	21:20:00	1.80380	1.80392	1.80377	1.80379	48	0	42
2019.08.26	21:21:00	1.80384	1.80391	1.80365	1.80380	43	0	40
2019.08.26	21:22:00	1.80380	1.80398	1.80374	1.80397	46	0	40
2019.08.26	21:23:00	1.80397	1.80403	1.80386	1.80389	39	0	44
2019.08.26	21:24:00	1.80390	1.80407	1.80385	1.80385	59	0	35
2019.08.26	21:25:00	1.80385	1.80395	1.80381	1.80386	63	0	42
2019.08.26	21:26:00	1.80388	1.80393	1.80377	1.80382	57	0	43
2019.08.26	21:27:00	1.80382	1.80383	1.80370	1.80375	32	0	40
2019.08.26	21:28:00	1.80377	1.80378	1.80362	1.80364	21	0	42
2019.08.26	21:29:00	1.80364	1.80393	1.80353	1.80387	55	0	42
2019.08.26	21:30:00	1.80386	1.80394	1.80379	1.80379	58	0	42
2019.08.26	21:31:00	1.80379	1.80388	1.80373	1.80388	66	0	43
2019.08.26	21:32:00	1.80388	1.80388	1.80370	1.80376	68	0	42
2019.08.26	21:33:00	1.80376	1.80379	1.80367	1.80374	66	0	37
2019.08.26	21:34:00	1.80374	1.80377	1.80364	1.80364	56	0	36
2019.08.26	21:35:00	1.80366	1.80367	1.80343	1.80348	48	0	36
2019.08.26	21:36:00	1.80349	1.80353	1.80347	1.80348	26	0	44
2019.08.26	21:37:00	1.80350	1.80356	1.80339	1.80339	26	0	40
2019.08.26	21:38:00	1.80339	1.80340	1.80317	1.80325	32	0	37
2019.08.26	21:39:00	1.80325	1.80336	1.80313	1.80327	26	0	36
2019.08.26	21:40:00	1.80329	1.80329	1.80289	1.80303	66	0	39
2019.08.26	21:41:00	1.80302	1.80309	1.80293	1.80293	38	0	39
2019.08.26	21:42:00	1.80295	1.80299	1.80261	1.80276	49	0	35
2019.08.26	21:43:00	1.80274	1.80301	1.80274	1.80290	37	0	37
2019.08.26	21:44:00	1.80290	1.80311	1.80288	1.80310	43	0	38
2019.08.26	21:45:00	1.80310	1.80310	1.80299	1.80303	41	0	38
2019.08.26	21:46:00	1.80298	1.80300	1.80273	1.80273	50	0	39
2019.08.26	21:47:00	1.80274	1.80284	1.80273	1.80278	11	0	41
2019.08.26	21:48:00	1.80278	1.80299	1.80276	1.80297	30	0	44
2019.08.26	21:49:00	1.80301	1.80305	1.80281	1.80281	51	0	45
2019.08.26	21:50:00	1.80281	1.80292	1.80266	1.80292	65	0	44
2019.08.26	21:51:00	1.80291	1.80314	1.80287	1.80313	58	0	46
2019.08.26	21:52:00	1.80310	1.80320	1.80299	1.80319	53	0	46
2019.08.26	21:53:00	1.80318	1.80332	1.80303	1.80329	68	0	45
2019.08.26	21:54:00	1.80329	1.80333	1.80308	1.80321	104	0	47
2019.08.26	21:55:00	1.80324	1.80346	1.80317	1.80333	74	0	45
2019.08.26	21:56:00	1.80329	1.80345	1.80317	1.80342	76	0	43
2019.08.26	21:57:00	1.80347	1.80350	1.80329	1.80340	91	0	44
2019.08.26	21:58:00	1.80340	1.80345	1.80325	1.80326	103	0	44
2019.08.26	21:59:00	1.80327	1.80334	1.80306	1.80329	124	0	39
2019.08.26	22:00:00	1.80329	1.80350	1.80319	1.80343	93	0	46
2019.08.26	22:01:00	1.80340	1.80346	1.80309	1.80309	93	0	42
2019.08.26	22:02:00	1.80308	1.80318	1.80292	1.80292	71	0	45
2019.08.26	22:03:00	1.80298	1.80313	1.80298	1.80305	62	0	47
2019.08.26	22:04:00	1.80306	1.80316	1.80300	1.80308	69	0	46
2019.08.26	22:05:00	1.80310	1.80336	1.80309	1.80334	64	0	48
2019.08.26	22:06:00	1.80334	1.80347	1.80332	1.80345	44	0	48
2019.08.26	22:07:00	1.80345	1.80348	1.80341	1.80343	28	0	49
2019.08.26	22:08:00	1.80344	1.80348	1.80335	1.80345	73	0	47
2019.08.26	22:09:00	1.80346	1.80351	1.80343	1.80349	62	0	47
2019.08.26	22:10:00	1.80347	1.80356	1.80329	1.80333	89	0	48
2019.08.26	22:11:00	1.80332	1.80347	1.80330	1.80333	56	0	47
2019.08.26	22:12:00	1.80344	1.80345	1.80322	1.80327	59	0	46
2019.08.26	22:13:00	1.80328	1.80331	1.80321	1.80326	71	0	46
2019.08.26	22:14:00	1.80326	1.80329	1.80318	1.80321	68	0	47
2019.08.26	22:15:00	1.80321	1.80327	1.80319	1.80326	61	0	49
2019.08.26	22:16:00	1.80325	1.80338	1.80303	1.80303	58	0	45
2019.08.26	22:17:00	1.80303	1.80309	1.80300	1.80302	61	0	46
2019.08.26	22:18:00	1.80303	1.80322	1.80300	1.80322	38	0	43
2019.08.26	22:19:00	1.80322	1.80362	1.80321	1.80348	57	0	46
2019.08.26	22:20:00	1.80347	1.80361	1.80341	1.80350	59	0	45
2019.08.26	22:21:00	1.80352	1.80355	1.80344	1.80349	74	0	48
2019.08.26	22:22:00	1.80346	1.80353	1.80345	1.80349	78	0	48
2019.08.26	22:23:00	1.80352	1.80357	1.80333	1.80338	84	0	47
2019.08.26	22:24:00	1.80338	1.80342	1.80332	1.80339	112	0	47
2019.08.26	22:25:00	1.80339	1.80356	1.80335	1.80355	70	0	47
2019.08.26	22:26:00	1.80354	1.80371	1.80354	1.80361	38	0	48
2019.08.26	22:27:00	1.80359	1.80361	1.80354	1.80361	33	0	46
2019.08.26	22:28:00	1.80372	1.80382	1.80360	1.80380	33	0	40
2019.08.26	22:29:00	1.80376	1.80384	1.80374	1.80378	25	0	41
2019.08.26	22:30:00	1.80377	1.80383	1.80374	1.80374	33	0	40
2019.08.26	22:31:00	1.80375	1.80378	1.80369	1.80373	56	0	48
2019.08.26	22:32:00	1.80373	1.80375	1.80365	1.80369	45	0	47
2019.08.26	22:33:00	1.80370	1.80370	1.80349	1.80354	39	0	49
2019.08.26	22:34:00	1.80353	1.80389	1.80351	1.80380	77	0	48
2019.08.26	22:35:00	1.80374	1.80398	1.80374	1.80390	66	0	44
2019.08.26	22:36:00	1.80391	1.80405	1.80387	1.80404	46	0	37
2019.08.26	22:37:00	1.80404	1.80404	1.80376	1.80381	59	0	38
2019.08.26	22:38:00	1.80382	1.80383	1.80378	1.80378	42	0	55
